# wavelength_A  flux_norm
6131.25391  1.00000000
6131.39142  1.00000000
6131.52894  1.00000000
6131.66646  1.00000000
6131.80398  1.00000000
6131.94149  1.00000000
6132.07901  1.00000000
6132.21653  1.00000000
6132.35404  1.00000000
6132.49156  1.00000000
6132.62908  1.00000000
6132.76660  1.00000000
6132.90411  1.00000000
6133.04163  1.00000000
6133.17915  1.00000000
6133.31666  1.00000000
6133.45418  1.00000000
6133.59170  1.00000000
6133.72922  1.00000000
6133.86673  1.00000000
6134.00425  1.00000000
6134.14177  1.00000000
6134.27928  1.00000000
6134.41680  1.00000000
6134.55432  1.00000000
6134.69184  1.00000000
6134.82935  1.00000000
6134.96687  1.00000000
6135.10439  1.00000000
6135.24191  1.00000000
6135.37942  1.00000000
6135.51694  1.00000000
6135.65446  1.00000000
6135.79197  1.00000000
6135.92949  1.00000000
6136.06701  1.00000000
6136.20453  1.00000000
6136.34204  1.00000000
6136.47956  1.00000000
6136.61708  1.00000000
6136.75459  1.00000000
6136.89211  1.00000000
6137.02963  1.00000000
6137.16715  1.00000000
6137.30466  1.00000000
6137.44218  1.00000000
6137.57970  1.00000000
6137.71721  1.00000000
6137.85473  1.00000000
6137.99225  1.00000000
6138.12977  1.00000000
6138.26728  1.00000000
6138.40480  1.00000000
6138.54232  1.00000000
6138.67983  1.00000000
6138.81735  1.00000000
6138.95487  1.00000000
6139.09239  1.00000000
6139.22990  1.00000000
6139.36742  1.00000000
6139.50494  1.00000000
6139.64246  1.00000000
6139.77997  1.00000000
6139.91749  1.00000000
6140.05501  1.00000000
6140.19252  1.00000000
6140.33004  1.00000000
6140.46756  1.00000000
6140.60508  1.00000000
6140.74259  1.00000000
6140.88011  1.00000000
6141.01763  1.00000000
6141.15514  1.00000000
6141.29266  1.00000000
6141.43018  1.00000000
6141.56770  1.00000000
6141.70521  1.00000000
6141.84273  1.00000000
6141.98025  1.00000000
6142.11776  1.00000000
6142.25528  1.00000000
6142.39280  1.00000000
6142.53032  1.00000000
6142.66783  1.00000000
6142.80535  1.00000000
6142.94287  1.00000000
6143.08039  1.00000000
6143.21790  1.00000000
6143.35542  1.00000000
6143.49294  1.00000000
6143.63045  1.00000000
6143.76797  1.00000000
6143.90549  1.00000000
6144.04301  1.00000000
6144.18052  1.00000000
6144.31804  1.00000000
6144.45556  1.00000000
6144.59307  1.00000000
6144.73059  1.00000000
6144.86811  1.00000000
6145.00563  1.00000000
6145.14314  1.00000000
6145.28066  1.00000000
6145.41818  1.00000000
6145.55569  1.00000000
6145.69321  1.00000000
6145.83073  1.00000000
6145.96825  1.00000000
6146.10576  1.00000000
6146.24328  1.00000000
6146.38080  1.00000000
6146.51831  1.00000000
6146.65583  1.00000000
6146.79335  1.00000000
6146.93087  1.00000000
6147.06838  1.00000000
6147.20590  1.00000000
6147.34342  1.00000000
6147.48094  1.00000000
6147.61845  1.00000000
6147.75597  1.00000000
6147.89349  1.00000000
6148.03100  1.00000000
6148.16852  1.00000000
6148.30604  1.00000000
6148.44356  1.00000000
6148.58107  1.00000000
6148.71859  1.00000000
6148.85611  1.00000000
6148.99362  1.00000000
6149.13114  1.00000000
6149.26866  1.00000000
6149.40618  1.00000000
6149.54369  1.00000000
6149.68121  1.00000000
6149.81873  1.00000000
6149.95624  1.00000000
6150.09376  1.00000000
6150.23128  1.00000000
6150.36880  1.00000000
6150.50631  1.00000000
6150.64383  1.00000000
6150.78135  1.00000000
6150.91886  1.00000000
6151.05638  1.00000000
6151.19390  1.00000000
6151.33142  1.00000000
6151.46893  1.00000000
6151.60645  1.00000000
6151.74397  1.00000000
6151.88149  1.00000000
6152.01900  1.00000000
6152.15652  1.00000000
6152.29404  1.00000000
6152.43155  1.00000000
6152.56907  1.00000000
6152.70659  1.00000000
6152.84411  1.00000000
6152.98162  1.00000000
6153.11914  1.00000000
6153.25666  1.00000000
6153.39417  1.00000000
6153.53169  1.00000000
6153.66921  1.00000000
6153.80673  1.00000000
6153.94424  1.00000000
6154.08176  1.00000000
6154.21928  1.00000000
6154.35679  1.00000000
6154.49431  1.00000000
6154.63183  1.00000000
6154.76935  1.00000000
6154.90686  1.00000000
6155.04438  1.00000000
6155.18190  1.00000000
6155.31941  1.00000000
6155.45693  1.00000000
6155.59445  1.00000000
6155.73197  1.00000000
6155.86948  1.00000000
6156.00700  1.00000000
6156.14452  1.00000000
6156.28204  1.00000000
6156.41955  1.00000000
6156.55707  1.00000000
6156.69459  1.00000000
6156.83210  1.00000000
6156.96962  1.00000000
6157.10714  1.00000000
6157.24466  1.00000000
6157.38217  1.00000000
6157.51969  1.00000000
6157.65721  1.00000000
6157.79472  1.00000000
6157.93224  1.00000000
6158.06976  1.00000000
6158.20728  1.00000000
6158.34479  1.00000000
6158.48231  1.00000000
6158.61983  1.00000000
6158.75734  1.00000000
6158.89486  1.00000000
6159.03238  1.00000000
6159.16990  1.00000000
6159.30741  1.00000000
6159.44493  1.00000000
6159.58245  1.00000000
6159.71996  1.00000000
6159.85748  1.00000000
6159.99500  1.00000000
6160.13252  1.00000000
6160.27003  1.00000000
6160.40755  1.00000000
6160.54507  1.00000000
6160.68259  1.00000000
6160.82010  1.00000000
6160.95762  1.00000000
6161.09514  1.00000000
6161.23265  1.00000000
6161.37017  1.00000000
6161.50769  1.00000000
6161.64521  1.00000000
6161.78272  1.00000000
6161.92024  1.00000000
6162.05776  1.00000000
6162.19527  1.00000000
6162.33279  1.00000000
6162.47031  1.00000000
6162.60783  1.00000000
6162.74534  1.00000000
6162.88286  1.00000000
6163.02038  1.00000000
6163.15789  1.00000000
6163.29541  1.00000000
6163.43293  1.00000000
6163.57045  1.00000000
6163.70796  1.00000000
6163.84548  1.00000000
6163.98300  1.00000000
6164.12052  1.00000000
6164.25803  1.00000000
6164.39555  1.00000000
6164.53307  1.00000000
6164.67058  1.00000000
6164.80810  1.00000000
6164.94562  1.00000000
6165.08314  1.00000000
6165.22065  1.00000000
6165.35817  1.00000000
6165.49569  1.00000000
6165.63320  1.00000000
6165.77072  1.00000000
6165.90824  1.00000000
6166.04576  1.00000000
6166.18327  1.00000000
6166.32079  1.00000000
6166.45831  1.00000000
6166.59582  1.00000000
6166.73334  1.00000000
6166.87086  1.00000000
6167.00838  1.00000000
6167.14589  1.00000000
6167.28341  1.00000000
6167.42093  1.00000000
6167.55844  1.00000000
6167.69596  1.00000000
6167.83348  1.00000000
6167.97100  1.00000000
6168.10851  1.00000000
6168.24603  1.00000000
6168.38355  1.00000000
6168.52107  1.00000000
6168.65858  1.00000000
6168.79610  1.00000000
6168.93362  1.00000000
6169.07113  1.00000000
6169.20865  1.00000000
6169.34617  1.00000000
6169.48369  1.00000000
6169.62120  1.00000000
6169.75872  1.00000000
6169.89624  1.00000000
6170.03375  1.00000000
6170.17127  1.00000000
6170.30879  1.00000000
6170.44631  1.00000000
6170.58382  1.00000000
6170.72134  1.00000000
6170.85886  1.00000000
6170.99637  1.00000000
6171.13389  1.00000000
6171.27141  1.00000000
6171.40893  1.00000000
6171.54644  1.00000000
6171.68396  1.00000000
6171.82148  1.00000000
6171.95899  1.00000000
6172.09651  1.00000000
6172.23403  1.00000000
6172.37155  1.00000000
6172.50906  1.00000000
6172.64658  1.00000000
6172.78410  1.00000000
6172.92162  1.00000000
6173.05913  1.00000000
6173.19665  1.00000000
6173.33417  1.00000000
6173.47168  1.00000000
6173.60920  1.00000000
6173.74672  1.00000000
6173.88424  1.00000000
6174.02175  1.00000000
6174.15927  1.00000000
6174.29679  1.00000000
6174.43430  1.00000000
6174.57182  1.00000000
6174.70934  1.00000000
6174.84686  1.00000000
6174.98437  1.00000000
6175.12189  1.00000000
6175.25941  1.00000000
6175.39692  1.00000000
6175.53444  1.00000000
6175.67196  1.00000000
6175.80948  1.00000000
6175.94699  1.00000000
6176.08451  1.00000000
6176.22203  1.00000000
6176.35954  1.00000000
6176.49706  1.00000000
6176.63458  1.00000000
6176.77210  1.00000000
6176.90961  1.00000000
6177.04713  1.00000000
6177.18465  1.00000000
6177.32217  1.00000000
6177.45968  1.00000000
6177.59720  1.00000000
6177.73472  1.00000000
6177.87223  1.00000000
6178.00975  1.00000000
6178.14727  1.00000000
6178.28479  1.00000000
6178.42230  1.00000000
6178.55982  1.00000000
6178.69734  1.00000000
6178.83485  1.00000000
6178.97237  1.00000000
6179.10989  1.00000000
6179.24741  1.00000000
6179.38492  1.00000000
6179.52244  1.00000000
6179.65996  1.00000000
6179.79747  1.00000000
6179.93499  1.00000000
6180.07251  1.00000000
6180.21003  1.00000000
6180.34754  1.00000000
6180.48506  1.00000000
6180.62258  1.00000000
6180.76010  1.00000000
6180.89761  1.00000000
6181.03513  1.00000000
6181.17265  1.00000000
6181.31016  1.00000000
6181.44768  1.00000000
6181.58520  1.00000000
6181.72272  1.00000000
6181.86023  1.00000000
6181.99775  1.00000000
6182.13527  1.00000000
6182.27278  1.00000000
6182.41030  1.00000000
6182.54782  1.00000000
6182.68534  1.00000000
6182.82285  1.00000000
6182.96037  1.00000000
6183.09789  1.00000000
6183.23540  1.00000000
6183.37292  1.00000000
6183.51044  1.00000000
6183.64796  1.00000000
6183.78547  1.00000000
6183.92299  1.00000000
6184.06051  1.00000000
6184.19802  1.00000000
6184.33554  1.00000000
6184.47306  1.00000000
6184.61058  1.00000000
6184.74809  1.00000000
6184.88561  1.00000000
6185.02313  1.00000000
6185.16065  1.00000000
6185.29816  1.00000000
6185.43568  1.00000000
6185.57320  1.00000000
6185.71071  1.00000000
6185.84823  1.00000000
6185.98575  1.00000000
6186.12327  1.00000000
6186.26078  1.00000000
6186.39830  1.00000000
6186.53582  1.00000000
6186.67333  1.00000000
6186.81085  1.00000000
6186.94837  1.00000000
6187.08589  1.00000000
6187.22340  1.00000000
6187.36092  1.00000000
6187.49844  1.00000000
6187.63595  1.00000000
6187.77347  1.00000000
6187.91099  1.00000000
6188.04851  1.00000000
6188.18602  1.00000000
6188.32354  1.00000000
6188.46106  1.00000000
6188.59857  1.00000000
6188.73609  1.00000000
6188.87361  1.00000000
6189.01113  1.00000000
6189.14864  1.00000000
6189.28616  1.00000000
6189.42368  1.00000000
6189.56120  1.00000000
6189.69871  1.00000000
6189.83623  1.00000000
6189.97375  1.00000000
6190.11126  1.00000000
6190.24878  1.00000000
6190.38630  1.00000000
6190.52382  1.00000000
6190.66133  1.00000000
6190.79885  1.00000000
6190.93637  1.00000000
6191.07388  1.00000000
6191.21140  1.00000000
6191.34892  1.00000000
6191.48644  1.00000000
6191.62395  1.00000000
6191.76147  1.00000000
6191.89899  1.00000000
6192.03650  1.00000000
6192.17402  1.00000000
6192.31154  1.00000000
6192.44906  1.00000000
6192.58657  1.00000000
6192.72409  1.00000000
6192.86161  1.00000000
6192.99912  1.00000000
6193.13664  1.00000000
6193.27416  1.00000000
6193.41168  1.00000000
6193.54919  1.00000000
6193.68671  1.00000000
6193.82423  1.00000000
6193.96175  1.00000000
6194.09926  1.00000000
6194.23678  1.00000000
6194.37430  1.00000000
6194.51181  1.00000000
6194.64933  1.00000000
6194.78685  1.00000000
6194.92437  1.00000000
6195.06188  1.00000000
6195.19940  1.00000000
6195.33692  1.00000000
6195.47443  1.00000000
6195.61195  1.00000000
6195.74947  1.00000000
6195.88699  1.00000000
6196.02450  1.00000000
6196.16202  1.00000000
6196.29954  1.00000000
6196.43705  1.00000000
6196.57457  1.00000000
6196.71209  1.00000000
6196.84961  1.00000000
6196.98712  1.00000000
6197.12464  1.00000000
6197.26216  1.00000000
6197.39967  1.00000000
6197.53719  1.00000000
6197.67471  1.00000000
6197.81223  1.00000000
6197.94974  1.00000000
6198.08726  1.00000000
6198.22478  1.00000000
6198.36230  1.00000000
6198.49981  1.00000000
6198.63733  1.00000000
6198.77485  1.00000000
6198.91236  1.00000000
6199.04988  1.00000000
6199.18740  1.00000000
6199.32492  1.00000000
6199.46243  1.00000000
6199.59995  1.00000000
6199.73747  1.00000000
6199.87498  1.00000000
6200.01250  1.00000000
6200.15002  1.00000000
6200.28754  1.00000000
6200.42505  1.00000000
6200.56257  1.00000000
6200.70009  1.00000000
6200.83760  1.00000000
6200.97512  1.00000000
6201.11264  1.00000000
6201.25016  1.00000000
6201.38767  1.00000000
6201.52519  1.00000000
6201.66271  1.00000000
6201.80023  1.00000000
6201.93774  1.00000000
6202.07526  1.00000000
6202.21278  1.00000000
6202.35029  1.00000000
6202.48781  1.00000000
6202.62533  1.00000000
6202.76285  1.00000000
6202.90036  1.00000000
6203.03788  1.00000000
6203.17540  1.00000000
6203.31291  1.00000000
6203.45043  1.00000000
6203.58795  1.00000000
6203.72547  1.00000000
6203.86298  1.00000000
6204.00050  1.00000000
6204.13802  1.00000000
6204.27553  1.00000000
6204.41305  1.00000000
6204.55057  1.00000000
6204.68809  1.00000000
6204.82560  1.00000000
6204.96312  1.00000000
6205.10064  1.00000000
6205.23815  1.00000000
6205.37567  1.00000000
6205.51319  1.00000000
6205.65071  1.00000000
6205.78822  1.00000000
6205.92574  1.00000000
6206.06326  1.00000000
6206.20078  1.00000000
6206.33829  1.00000000
6206.47581  1.00000000
6206.61333  1.00000000
6206.75084  1.00000000
6206.88836  1.00000000
6207.02588  1.00000000
6207.16340  1.00000000
6207.30091  1.00000000
6207.43843  1.00000000
6207.57595  1.00000000
6207.71346  1.00000000
6207.85098  1.00000000
6207.98850  1.00000000
6208.12602  1.00000000
6208.26353  1.00000000
6208.40105  1.00000000
6208.53857  1.00000000
6208.67608  1.00000000
6208.81360  1.00000000
6208.95112  1.00000000
6209.08864  1.00000000
6209.22615  1.00000000
6209.36367  1.00000000
6209.50119  1.00000000
6209.63870  1.00000000
6209.77622  1.00000000
6209.91374  1.00000000
6210.05126  1.00000000
6210.18877  1.00000000
6210.32629  1.00000000
6210.46381  1.00000000
6210.60133  1.00000000
6210.73884  1.00000000
6210.87636  1.00000000
6211.01388  1.00000000
6211.15139  1.00000000
6211.28891  1.00000000
6211.42643  1.00000000
6211.56395  1.00000000
6211.70146  1.00000000
6211.83898  1.00000000
6211.97650  1.00000000
6212.11401  1.00000000
6212.25153  1.00000000
6212.38905  1.00000000
6212.52657  1.00000000
6212.66408  1.00000000
6212.80160  1.00000000
6212.93912  1.00000000
6213.07663  1.00000000
6213.21415  1.00000000
6213.35167  1.00000000
6213.48919  1.00000000
6213.62670  1.00000000
6213.76422  1.00000000
6213.90174  1.00000000
6214.03925  1.00000000
6214.17677  1.00000000
6214.31429  1.00000000
6214.45181  1.00000000
6214.58932  1.00000000
6214.72684  1.00000000
6214.86436  1.00000000
6215.00188  1.00000000
6215.13939  1.00000000
6215.27691  1.00000000
6215.41443  1.00000000
6215.55194  1.00000000
6215.68946  1.00000000
6215.82698  1.00000000
6215.96450  1.00000000
6216.10201  1.00000000
6216.23953  1.00000000
6216.37705  1.00000000
6216.51456  1.00000000
6216.65208  1.00000000
6216.78960  1.00000000
6216.92712  1.00000000
6217.06463  1.00000000
6217.20215  1.00000000
6217.33967  1.00000000
6217.47718  1.00000000
6217.61470  1.00000000
6217.75222  1.00000000
6217.88974  1.00000000
6218.02725  1.00000000
6218.16477  1.00000000
6218.30229  1.00000000
6218.43980  1.00000000
6218.57732  1.00000000
6218.71484  1.00000000
6218.85236  1.00000000
6218.98987  1.00000000
6219.12739  1.00000000
6219.26491  1.00000000
6219.40243  1.00000000
6219.53994  1.00000000
6219.67746  1.00000000
6219.81498  1.00000000
6219.95249  1.00000000
6220.09001  1.00000000
6220.22753  1.00000000
6220.36505  1.00000000
6220.50256  1.00000000
6220.64008  1.00000000
6220.77760  1.00000000
6220.91511  1.00000000
6221.05263  1.00000000
6221.19015  1.00000000
6221.32767  1.00000000
6221.46518  1.00000000
6221.60270  1.00000000
6221.74022  1.00000000
6221.87773  1.00000000
6222.01525  1.00000000
6222.15277  1.00000000
6222.29029  1.00000000
6222.42780  1.00000000
6222.56532  1.00000000
6222.70284  1.00000000
6222.84036  1.00000000
6222.97787  1.00000000
6223.11539  1.00000000
6223.25291  1.00000000
6223.39042  1.00000000
6223.52794  1.00000000
6223.66546  1.00000000
6223.80298  1.00000000
6223.94049  1.00000000
6224.07801  1.00000000
6224.21553  1.00000000
6224.35304  1.00000000
6224.49056  1.00000000
6224.62808  1.00000000
6224.76560  1.00000000
6224.90311  1.00000000
6225.04063  1.00000000
6225.17815  1.00000000
6225.31566  1.00000000
6225.45318  1.00000000
6225.59070  1.00000000
6225.72822  1.00000000
6225.86573  1.00000000
6226.00325  1.00000000
6226.14077  1.00000000
6226.27828  1.00000000
6226.41580  1.00000000
6226.55332  1.00000000
6226.69084  1.00000000
6226.82835  1.00000000
6226.96587  1.00000000
6227.10339  1.00000000
6227.24091  1.00000000
6227.37842  1.00000000
6227.51594  1.00000000
6227.65346  1.00000000
6227.79097  1.00000000
6227.92849  1.00000000
6228.06601  1.00000000
6228.20353  1.00000000
6228.34104  1.00000000
6228.47856  1.00000000
6228.61608  1.00000000
6228.75359  1.00000000
6228.89111  1.00000000
6229.02863  1.00000000
6229.16615  1.00000000
6229.30366  1.00000000
6229.44118  1.00000000
6229.57870  1.00000000
6229.71621  1.00000000
6229.85373  1.00000000
6229.99125  1.00000000
6230.12877  1.00000000
6230.26628  1.00000000
6230.40380  1.00000000
6230.54132  1.00000000
6230.67883  1.00000000
6230.81635  1.00000000
6230.95387  1.00000000
6231.09139  1.00000000
6231.22890  1.00000000
6231.36642  1.00000000
6231.50394  1.00000000
6231.64146  1.00000000
6231.77897  1.00000000
6231.91649  1.00000000
6232.05401  1.00000000
6232.19152  1.00000000
6232.32904  1.00000000
6232.46656  1.00000000
6232.60408  1.00000000
6232.74159  1.00000000
6232.87911  1.00000000
6233.01663  1.00000000
6233.15414  1.00000000
6233.29166  1.00000000
6233.42918  1.00000000
6233.56670  1.00000000
6233.70421  1.00000000
6233.84173  1.00000000
6233.97925  1.00000000
6234.11676  1.00000000
6234.25428  1.00000000
6234.39180  1.00000000
6234.52932  1.00000000
6234.66683  1.00000000
6234.80435  1.00000000
6234.94187  1.00000000
6235.07938  1.00000000
6235.21690  1.00000000
6235.35442  1.00000000
6235.49194  1.00000000
6235.62945  1.00000000
6235.76697  1.00000000
6235.90449  1.00000000
6236.04201  1.00000000
6236.17952  1.00000000
6236.31704  1.00000000
6236.45456  1.00000000
6236.59207  1.00000000
6236.72959  1.00000000
6236.86711  1.00000000
6237.00463  1.00000000
6237.14214  1.00000000
6237.27966  1.00000000
6237.41718  1.00000000
6237.55469  1.00000000
6237.69221  1.00000000
6237.82973  1.00000000
6237.96725  1.00000000
6238.10476  1.00000000
6238.24228  1.00000000
6238.37980  1.00000000
6238.51731  1.00000000
6238.65483  1.00000000
6238.79235  1.00000000
6238.92987  1.00000000
6239.06738  1.00000000
6239.20490  1.00000000
6239.34242  1.00000000
6239.47993  1.00000000
6239.61745  1.00000000
6239.75497  1.00000000
6239.89249  1.00000000
6240.03000  1.00000000
